feature_elec_0,feature_elec_1,feature_elec_2,feature_elec_3,feature_elec_4,target_elec_5
116.04283604135894,76.95716395864106,24.706489675516224,39.18463810930576,24.819526627218934,39.77151335311573
76.95716395864106,24.706489675516224,39.18463810930576,24.819526627218934,39.77151335311573,24.931750741839764
24.706489675516224,39.18463810930576,24.819526627218934,39.77151335311573,24.931750741839764,35.768545994065285
39.18463810930576,24.819526627218934,39.77151335311573,24.931750741839764,35.768545994065285,131.60207100591717
24.819526627218934,39.77151335311573,24.931750741839764,35.768545994065285,131.60207100591717,111.78613569321534
39.77151335311573,24.931750741839764,35.768545994065285,131.60207100591717,111.78613569321534,194.06222222222223
24.931750741839764,35.768545994065285,131.60207100591717,111.78613569321534,194.06222222222223,289.29289940828403
35.768545994065285,131.60207100591717,111.78613569321534,194.06222222222223,289.29289940828403,149.56379821958458
131.60207100591717,111.78613569321534,194.06222222222223,289.29289940828403,149.56379821958458,141.65976331360946
111.78613569321534,194.06222222222223,289.29289940828403,149.56379821958458,141.65976331360946,43.65976331360947
194.06222222222223,289.29289940828403,149.56379821958458,141.65976331360946,43.65976331360947,53.5288035450517
289.29289940828403,149.56379821958458,141.65976331360946,43.65976331360947,53.5288035450517,32.80444444444444
149.56379821958458,141.65976331360946,43.65976331360947,53.5288035450517,32.80444444444444,31.214285714285715
43.65976331360947,53.5288035450517,32.80444444444444,31.214285714285715,,30.294294294294293
31.214285714285715,,30.294294294294293,,,28.069620253164558
30.294294294294293,,,28.069620253164558,,114.93181818181819
,,28.069620253164558,,114.93181818181819,110.42086330935251
28.069620253164558,,114.93181818181819,110.42086330935251,,25.47457627118644
,114.93181818181819,110.42086330935251,,25.47457627118644,25.654411764705884
110.42086330935251,,25.47457627118644,25.654411764705884,,32.52797202797203
,25.47457627118644,25.654411764705884,,32.52797202797203,24.714285714285715
25.654411764705884,,32.52797202797203,24.714285714285715,,112.26976744186047
,32.52797202797203,24.714285714285715,,112.26976744186047,125.48224852071006
32.52797202797203,24.714285714285715,,112.26976744186047,125.48224852071006,110.50516986706056
24.714285714285715,,112.26976744186047,125.48224852071006,110.50516986706056,127.41740412979351
,112.26976744186047,125.48224852071006,110.50516986706056,127.41740412979351,103.42330383480827
112.26976744186047,125.48224852071006,110.50516986706056,127.41740412979351,103.42330383480827,37.03692762186115
125.48224852071006,110.50516986706056,127.41740412979351,103.42330383480827,37.03692762186115,25.474852071005916
110.50516986706056,127.41740412979351,103.42330383480827,37.03692762186115,25.474852071005916,34.49630723781389
127.41740412979351,103.42330383480827,37.03692762186115,25.474852071005916,34.49630723781389,40.03692762186115
103.42330383480827,37.03692762186115,25.474852071005916,34.49630723781389,40.03692762186115,26.805309734513273
37.03692762186115,25.474852071005916,34.49630723781389,40.03692762186115,26.805309734513273,40.86706056129985
25.474852071005916,34.49630723781389,40.03692762186115,26.805309734513273,40.86706056129985,26.01622418879056
34.49630723781389,40.03692762186115,26.805309734513273,40.86706056129985,26.01622418879056,41.612998522895126
40.03692762186115,26.805309734513273,40.86706056129985,26.01622418879056,41.612998522895126,26.658788774002954
26.805309734513273,40.86706056129985,26.01622418879056,41.612998522895126,26.658788774002954,85.20058997050147
40.86706056129985,26.01622418879056,41.612998522895126,26.658788774002954,85.20058997050147,131.39881831610043
26.01622418879056,41.612998522895126,26.658788774002954,85.20058997050147,131.39881831610043,62.33480825958702
41.612998522895126,26.658788774002954,85.20058997050147,131.39881831610043,62.33480825958702,39.59587020648968
26.658788774002954,85.20058997050147,131.39881831610043,62.33480825958702,39.59587020648968,25.212703101920237
85.20058997050147,131.39881831610043,62.33480825958702,39.59587020648968,25.212703101920237,40.09010339734121
131.39881831610043,62.33480825958702,39.59587020648968,25.212703101920237,40.09010339734121,26.09882005899705
62.33480825958702,39.59587020648968,25.212703101920237,40.09010339734121,26.09882005899705,40.655325443786985
39.59587020648968,25.212703101920237,40.09010339734121,26.09882005899705,40.655325443786985,36.822747415066466
25.212703101920237,40.09010339734121,26.09882005899705,40.655325443786985,36.822747415066466,132.9098966026588
40.09010339734121,26.09882005899705,40.655325443786985,36.822747415066466,132.9098966026588,112.97045790251107
26.09882005899705,40.655325443786985,36.822747415066466,132.9098966026588,112.97045790251107,129.67355982274742
40.655325443786985,36.822747415066466,132.9098966026588,112.97045790251107,129.67355982274742,119.17994100294985
36.822747415066466,132.9098966026588,112.97045790251107,129.67355982274742,119.17994100294985,121.42245199409157
132.9098966026588,112.97045790251107,129.67355982274742,119.17994100294985,121.42245199409157,75.91592920353982
112.97045790251107,129.67355982274742,119.17994100294985,121.42245199409157,75.91592920353982,25.42074074074074
129.67355982274742,119.17994100294985,121.42245199409157,75.91592920353982,25.42074074074074,67.45722713864306
119.17994100294985,121.42245199409157,75.91592920353982,25.42074074074074,67.45722713864306,128.3943870014771
121.42245199409157,75.91592920353982,25.42074074074074,67.45722713864306,128.3943870014771,115.12259970457903
75.91592920353982,25.42074074074074,67.45722713864306,128.3943870014771,115.12259970457903,130.78761061946904
25.42074074074074,67.45722713864306,128.3943870014771,115.12259970457903,130.78761061946904,126.93657817109144
67.45722713864306,128.3943870014771,115.12259970457903,130.78761061946904,126.93657817109144,113.96165191740413
128.3943870014771,115.12259970457903,130.78761061946904,126.93657817109144,113.96165191740413,126.26144756277695
115.12259970457903,130.78761061946904,126.93657817109144,113.96165191740413,126.26144756277695,124.67851851851852
130.78761061946904,126.93657817109144,113.96165191740413,126.26144756277695,124.67851851851852,123.44756277695717
126.93657817109144,113.96165191740413,126.26144756277695,124.67851851851852,123.44756277695717,113.06194690265487
113.96165191740413,126.26144756277695,124.67851851851852,123.44756277695717,113.06194690265487,72.78846153846153
126.26144756277695,124.67851851851852,123.44756277695717,113.06194690265487,72.78846153846153,35.90828402366864
124.67851851851852,123.44756277695717,113.06194690265487,72.78846153846153,35.90828402366864,36.296898079763665
123.44756277695717,113.06194690265487,72.78846153846153,35.90828402366864,36.296898079763665,67.1837037037037
113.06194690265487,72.78846153846153,35.90828402366864,36.296898079763665,67.1837037037037,35.30383480825959
72.78846153846153,35.90828402366864,36.296898079763665,67.1837037037037,35.30383480825959,35.39555555555555
35.90828402366864,36.296898079763665,67.1837037037037,35.30383480825959,35.39555555555555,47.239644970414204
36.296898079763665,67.1837037037037,35.30383480825959,35.39555555555555,47.239644970414204,111.1890694239291
67.1837037037037,35.30383480825959,35.39555555555555,47.239644970414204,111.1890694239291,124.19645494830132
35.30383480825959,35.39555555555555,47.239644970414204,111.1890694239291,124.19645494830132,124.35798816568047
35.39555555555555,47.239644970414204,111.1890694239291,124.19645494830132,124.35798816568047,111.29542097488921
47.239644970414204,111.1890694239291,124.19645494830132,124.35798816568047,111.29542097488921,124.2629246676514
111.1890694239291,124.19645494830132,124.35798816568047,111.29542097488921,124.2629246676514,142.21364985163206
124.19645494830132,124.35798816568047,111.29542097488921,124.2629246676514,142.21364985163206,58.90518518518518
124.35798816568047,111.29542097488921,124.2629246676514,142.21364985163206,58.90518518518518,54.66222222222222
111.29542097488921,124.2629246676514,142.21364985163206,58.90518518518518,54.66222222222222,135.13905325443787
124.2629246676514,142.21364985163206,58.90518518518518,54.66222222222222,135.13905325443787,134.44903988183162
142.21364985163206,58.90518518518518,54.66222222222222,135.13905325443787,134.44903988183162,114.44690265486726
58.90518518518518,54.66222222222222,135.13905325443787,134.44903988183162,114.44690265486726,128.141592920354
54.66222222222222,135.13905325443787,134.44903988183162,114.44690265486726,128.141592920354,128.42625368731564
135.13905325443787,134.44903988183162,114.44690265486726,128.141592920354,128.42625368731564,113.794682422452
134.44903988183162,114.44690265486726,128.141592920354,128.42625368731564,113.794682422452,125.25110782865583
114.44690265486726,128.141592920354,128.42625368731564,113.794682422452,125.25110782865583,230.05022156573116
128.141592920354,128.42625368731564,113.794682422452,125.25110782865583,230.05022156573116,110.72821270310192
128.42625368731564,113.794682422452,125.25110782865583,230.05022156573116,110.72821270310192,123.99261447562778
113.794682422452,125.25110782865583,230.05022156573116,110.72821270310192,123.99261447562778,114.42836041358936
125.25110782865583,230.05022156573116,110.72821270310192,123.99261447562778,114.42836041358936,25.914201183431953
230.05022156573116,110.72821270310192,123.99261447562778,114.42836041358936,25.914201183431953,33.137573964497044
110.72821270310192,123.99261447562778,114.42836041358936,25.914201183431953,33.137573964497044,35.94682422451994
123.99261447562778,114.42836041358936,25.914201183431953,33.137573964497044,35.94682422451994,25.134416543574595
114.42836041358936,25.914201183431953,33.137573964497044,35.94682422451994,25.134416543574595,44.96290801186944
25.914201183431953,33.137573964497044,35.94682422451994,25.134416543574595,44.96290801186944,125.84808259587021
33.137573964497044,35.94682422451994,25.134416543574595,44.96290801186944,125.84808259587021,110.31563421828909
35.94682422451994,25.134416543574595,44.96290801186944,125.84808259587021,110.31563421828909,125.18343195266272
25.134416543574595,44.96290801186944,125.84808259587021,110.31563421828909,125.18343195266272,205.59084194977842
44.96290801186944,125.84808259587021,110.31563421828909,125.18343195266272,205.59084194977842,133.20857988165682
125.84808259587021,110.31563421828909,125.18343195266272,205.59084194977842,133.20857988165682,145.71703703703704
110.31563421828909,125.18343195266272,205.59084194977842,133.20857988165682,145.71703703703704,93.30666666666667
125.18343195266272,205.59084194977842,133.20857988165682,145.71703703703704,93.30666666666667,29.194977843426884
205.59084194977842,133.20857988165682,145.71703703703704,93.30666666666667,29.194977843426884,41.260740740740744
133.20857988165682,145.71703703703704,93.30666666666667,29.194977843426884,41.260740740740744,40.110619469026545
145.71703703703704,93.30666666666667,29.194977843426884,41.260740740740744,40.110619469026545,27.119645494830134
93.30666666666667,29.194977843426884,41.260740740740744,40.110619469026545,27.119645494830134,44.517699115044245
29.194977843426884,41.260740740740744,40.110619469026545,27.119645494830134,44.517699115044245,26.58284023668639
41.260740740740744,40.110619469026545,27.119645494830134,44.517699115044245,26.58284023668639,41.01329394387002
40.110619469026545,27.119645494830134,44.517699115044245,26.58284023668639,41.01329394387002,26.105029585798817
27.119645494830134,44.517699115044245,26.58284023668639,41.01329394387002,26.105029585798817,208.74260355029585
44.517699115044245,26.58284023668639,41.01329394387002,26.105029585798817,208.74260355029585,127.77252584933531
26.58284023668639,41.01329394387002,26.105029585798817,208.74260355029585,127.77252584933531,61.32496307237814
41.01329394387002,26.105029585798817,208.74260355029585,127.77252584933531,61.32496307237814,39.19082840236686
26.105029585798817,208.74260355029585,127.77252584933531,61.32496307237814,39.19082840236686,23.724444444444444
208.74260355029585,127.77252584933531,61.32496307237814,39.19082840236686,23.724444444444444,38.333333333333336
127.77252584933531,61.32496307237814,39.19082840236686,23.724444444444444,38.333333333333336,28.227810650887573
61.32496307237814,39.19082840236686,23.724444444444444,38.333333333333336,28.227810650887573,33.85672082717873
39.19082840236686,23.724444444444444,38.333333333333336,28.227810650887573,33.85672082717873,34.44148148148148
23.724444444444444,38.333333333333336,28.227810650887573,33.85672082717873,34.44148148148148,131.4630177514793
38.333333333333336,28.227810650887573,33.85672082717873,34.44148148148148,131.4630177514793,200.17725258493354
28.227810650887573,33.85672082717873,34.44148148148148,131.4630177514793,200.17725258493354,165.21777777777777
33.85672082717873,34.44148148148148,131.4630177514793,200.17725258493354,165.21777777777777,983.0874074074075
34.44148148148148,131.4630177514793,200.17725258493354,165.21777777777777,983.0874074074075,144.92
131.4630177514793,200.17725258493354,165.21777777777777,983.0874074074075,144.92,127.19082840236686
200.17725258493354,165.21777777777777,983.0874074074075,144.92,127.19082840236686,64.52522255192878
165.21777777777777,983.0874074074075,144.92,127.19082840236686,64.52522255192878,46.71491875923191
983.0874074074075,144.92,127.19082840236686,64.52522255192878,46.71491875923191,29.2603550295858
144.92,127.19082840236686,64.52522255192878,46.71491875923191,29.2603550295858,39.89380530973451
127.19082840236686,64.52522255192878,46.71491875923191,29.2603550295858,39.89380530973451,40.14918759231905
64.52522255192878,46.71491875923191,29.2603550295858,39.89380530973451,40.14918759231905,26.632200886262925
46.71491875923191,29.2603550295858,39.89380530973451,40.14918759231905,26.632200886262925,41.31858407079646
29.2603550295858,39.89380530973451,40.14918759231905,26.632200886262925,41.31858407079646,26.239290989660265
39.89380530973451,40.14918759231905,26.632200886262925,41.31858407079646,26.239290989660265,26.076809453471196
40.14918759231905,26.632200886262925,41.31858407079646,26.239290989660265,26.076809453471196,103.50221565731167
26.632200886262925,41.31858407079646,26.239290989660265,26.076809453471196,103.50221565731167,115.99852289512556
41.31858407079646,26.239290989660265,26.076809453471196,103.50221565731167,115.99852289512556,113.00147710487444
26.239290989660265,26.076809453471196,103.50221565731167,115.99852289512556,113.00147710487444,56.3946587537092
26.076809453471196,103.50221565731167,115.99852289512556,113.00147710487444,56.3946587537092,38.46666666666667
103.50221565731167,115.99852289512556,113.00147710487444,56.3946587537092,38.46666666666667,54.54074074074074
115.99852289512556,113.00147710487444,56.3946587537092,38.46666666666667,54.54074074074074,32.79289940828402
113.00147710487444,56.3946587537092,38.46666666666667,54.54074074074074,32.79289940828402,44.30621301775148
56.3946587537092,38.46666666666667,54.54074074074074,32.79289940828402,44.30621301775148,25.057692307692307
38.46666666666667,54.54074074074074,32.79289940828402,44.30621301775148,25.057692307692307,197.12259970457902
54.54074074074074,32.79289940828402,44.30621301775148,25.057692307692307,197.12259970457902,161.9080118694362
32.79289940828402,44.30621301775148,25.057692307692307,197.12259970457902,161.9080118694362,189.68685376661742
44.30621301775148,25.057692307692307,197.12259970457902,161.9080118694362,189.68685376661742,202.77514792899407
25.057692307692307,197.12259970457902,161.9080118694362,189.68685376661742,202.77514792899407,187.4088888888889
197.12259970457902,161.9080118694362,189.68685376661742,202.77514792899407,187.4088888888889,203.68047337278105
161.9080118694362,189.68685376661742,202.77514792899407,187.4088888888889,203.68047337278105,88.22255192878339
189.68685376661742,202.77514792899407,187.4088888888889,203.68047337278105,88.22255192878339,58.03703703703704
202.77514792899407,187.4088888888889,203.68047337278105,88.22255192878339,58.03703703703704,38.136296296296294
187.4088888888889,203.68047337278105,88.22255192878339,58.03703703703704,38.136296296296294,44.69719350073855
203.68047337278105,88.22255192878339,58.03703703703704,38.136296296296294,44.69719350073855,31.214180206794683
88.22255192878339,58.03703703703704,38.136296296296294,44.69719350073855,31.214180206794683,42.49260355029586
58.03703703703704,38.136296296296294,44.69719350073855,31.214180206794683,42.49260355029586,26.612094395280234
38.136296296296294,44.69719350073855,31.214180206794683,42.49260355029586,26.612094395280234,42.02954209748892
44.69719350073855,31.214180206794683,42.49260355029586,26.612094395280234,42.02954209748892,26.301329394387
31.214180206794683,42.49260355029586,26.612094395280234,42.02954209748892,26.301329394387,162.5486725663717
42.49260355029586,26.612094395280234,42.02954209748892,26.301329394387,162.5486725663717,133.9437037037037
26.612094395280234,42.02954209748892,26.301329394387,162.5486725663717,133.9437037037037,61.47415066469719
42.02954209748892,26.301329394387,162.5486725663717,133.9437037037037,61.47415066469719,29.035450516986707
26.301329394387,162.5486725663717,133.9437037037037,61.47415066469719,29.035450516986707,33.08271787296898
162.5486725663717,133.9437037037037,61.47415066469719,29.035450516986707,33.08271787296898,22.648449039881832
133.9437037037037,61.47415066469719,29.035450516986707,33.08271787296898,22.648449039881832,37.72337278106509
61.47415066469719,29.035450516986707,33.08271787296898,22.648449039881832,37.72337278106509,22.590841949778433
29.035450516986707,33.08271787296898,22.648449039881832,37.72337278106509,22.590841949778433,48.862426035502956
33.08271787296898,22.648449039881832,37.72337278106509,22.590841949778433,48.862426035502956,114.20710059171597
22.648449039881832,37.72337278106509,22.590841949778433,48.862426035502956,114.20710059171597,128.48153618906943
37.72337278106509,22.590841949778433,48.862426035502956,114.20710059171597,128.48153618906943,112.79733727810651
22.590841949778433,48.862426035502956,114.20710059171597,128.48153618906943,112.79733727810651,126.42983751846381
48.862426035502956,114.20710059171597,128.48153618906943,112.79733727810651,126.42983751846381,112.1508875739645
114.20710059171597,128.48153618906943,112.79733727810651,126.42983751846381,112.1508875739645,119.0576070901034
128.48153618906943,112.79733727810651,126.42983751846381,112.1508875739645,119.0576070901034,30.485967503692763
112.79733727810651,126.42983751846381,112.1508875739645,119.0576070901034,30.485967503692763,29.30325443786982
126.42983751846381,112.1508875739645,119.0576070901034,30.485967503692763,29.30325443786982,36.87296898079764
112.1508875739645,119.0576070901034,30.485967503692763,29.30325443786982,36.87296898079764,39.791666666666664
30.485967503692763,29.30325443786982,36.87296898079764,39.791666666666664,,25.667870036101082
39.791666666666664,,25.667870036101082,,,25.586440677966102
25.667870036101082,,,25.586440677966102,,114.01357466063348
,,25.586440677966102,,114.01357466063348,116.2
25.586440677966102,,114.01357466063348,116.2,,22.533101045296167
116.2,,22.533101045296167,,,23.95390070921986
22.533101045296167,,,23.95390070921986,,112.2090909090909
,,23.95390070921986,,112.2090909090909,114.69209809264305
,23.95390070921986,,112.2090909090909,114.69209809264305,113.0266272189349
23.95390070921986,,112.2090909090909,114.69209809264305,113.0266272189349,129.10044313146233
,112.2090909090909,114.69209809264305,113.0266272189349,129.10044313146233,111.00590841949779
112.2090909090909,114.69209809264305,113.0266272189349,129.10044313146233,111.00590841949779,117.74480712166172
114.69209809264305,113.0266272189349,129.10044313146233,111.00590841949779,117.74480712166172,39.950892857142854
113.0266272189349,129.10044313146233,111.00590841949779,117.74480712166172,39.950892857142854,63.36661698956781
129.10044313146233,111.00590841949779,117.74480712166172,39.950892857142854,63.36661698956781,66.4368499257058
111.00590841949779,117.74480712166172,39.950892857142854,63.36661698956781,66.4368499257058,53.190265486725664
117.74480712166172,39.950892857142854,63.36661698956781,66.4368499257058,53.190265486725664,34.18020679468242
39.950892857142854,63.36661698956781,66.4368499257058,53.190265486725664,34.18020679468242,37.95273264401772
63.36661698956781,66.4368499257058,53.190265486725664,34.18020679468242,37.95273264401772,40.86283185840708
66.4368499257058,53.190265486725664,34.18020679468242,37.95273264401772,40.86283185840708,28.202363367799112
53.190265486725664,34.18020679468242,37.95273264401772,40.86283185840708,28.202363367799112,41.53698224852071
34.18020679468242,37.95273264401772,40.86283185840708,28.202363367799112,41.53698224852071,86.13037037037037
37.95273264401772,40.86283185840708,28.202363367799112,41.53698224852071,86.13037037037037,133.72485207100593
40.86283185840708,28.202363367799112,41.53698224852071,86.13037037037037,133.72485207100593,62.75074183976261
28.202363367799112,41.53698224852071,86.13037037037037,133.72485207100593,62.75074183976261,39.28888888888889
41.53698224852071,86.13037037037037,133.72485207100593,62.75074183976261,39.28888888888889,99.6973293768546
86.13037037037037,133.72485207100593,62.75074183976261,39.28888888888889,99.6973293768546,31.472592592592594
133.72485207100593,62.75074183976261,39.28888888888889,99.6973293768546,31.472592592592594,37.57988165680474
62.75074183976261,39.28888888888889,99.6973293768546,31.472592592592594,37.57988165680474,24.22189349112426
39.28888888888889,99.6973293768546,31.472592592592594,37.57988165680474,24.22189349112426,50.07988165680474
99.6973293768546,31.472592592592594,37.57988165680474,24.22189349112426,50.07988165680474,167.3614814814815
31.472592592592594,37.57988165680474,24.22189349112426,50.07988165680474,167.3614814814815,149.56824925816025
37.57988165680474,24.22189349112426,50.07988165680474,167.3614814814815,149.56824925816025,133.33035714285714
24.22189349112426,50.07988165680474,167.3614814814815,149.56824925816025,133.33035714285714,1044.677037037037
50.07988165680474,167.3614814814815,149.56824925816025,133.33035714285714,1044.677037037037,145.96153846153845
167.3614814814815,149.56824925816025,133.33035714285714,1044.677037037037,145.96153846153845,91.90936106983655
149.56824925816025,133.33035714285714,1044.677037037037,145.96153846153845,91.90936106983655,57.789317507418396
133.33035714285714,1044.677037037037,145.96153846153845,91.90936106983655,57.789317507418396,52.47555555555556
1044.677037037037,145.96153846153845,91.90936106983655,57.789317507418396,52.47555555555556,120.77925925925926
145.96153846153845,91.90936106983655,57.789317507418396,52.47555555555556,120.77925925925926,126.74962962962962
91.90936106983655,57.789317507418396,52.47555555555556,120.77925925925926,126.74962962962962,127.98818316100443
57.789317507418396,52.47555555555556,120.77925925925926,126.74962962962962,127.98818316100443,115.42455621301775
52.47555555555556,120.77925925925926,126.74962962962962,127.98818316100443,115.42455621301775,126.92603550295858
120.77925925925926,126.74962962962962,127.98818316100443,115.42455621301775,126.92603550295858,114.31555555555556
126.74962962962962,127.98818316100443,115.42455621301775,126.92603550295858,114.31555555555556,127.56
127.98818316100443,115.42455621301775,126.92603550295858,114.31555555555556,127.56,123.65875370919882
115.42455621301775,126.92603550295858,114.31555555555556,127.56,123.65875370919882,118.57396449704142
126.92603550295858,114.31555555555556,127.56,123.65875370919882,118.57396449704142,153.17455621301775
114.31555555555556,127.56,123.65875370919882,118.57396449704142,153.17455621301775,36.75739644970414
127.56,123.65875370919882,118.57396449704142,153.17455621301775,36.75739644970414,22.872968980797637
123.65875370919882,118.57396449704142,153.17455621301775,36.75739644970414,22.872968980797637,36.13589364844904
118.57396449704142,153.17455621301775,36.75739644970414,22.872968980797637,36.13589364844904,22.785185185185185
153.17455621301775,36.75739644970414,22.872968980797637,36.13589364844904,22.785185185185185,36.684444444444445
36.75739644970414,22.872968980797637,36.13589364844904,22.785185185185185,36.684444444444445,34.3486646884273
22.872968980797637,36.13589364844904,22.785185185185185,36.684444444444445,34.3486646884273,129.10798816568047
36.13589364844904,22.785185185185185,36.684444444444445,34.3486646884273,129.10798816568047,112.90962962962963
22.785185185185185,36.684444444444445,34.3486646884273,129.10798816568047,112.90962962962963,123.19350073855244
36.684444444444445,34.3486646884273,129.10798816568047,112.90962962962963,123.19350073855244,117.35450516986707
34.3486646884273,129.10798816568047,112.90962962962963,123.19350073855244,117.35450516986707,112.3397341211226
129.10798816568047,112.90962962962963,123.19350073855244,117.35450516986707,112.3397341211226,118.89387144992526
112.90962962962963,123.19350073855244,117.35450516986707,112.3397341211226,118.89387144992526,802.9333333333333
123.19350073855244,117.35450516986707,112.3397341211226,118.89387144992526,802.9333333333333,148.06360946745562
117.35450516986707,112.3397341211226,118.89387144992526,802.9333333333333,148.06360946745562,177.6320474777448
112.3397341211226,118.89387144992526,802.9333333333333,148.06360946745562,177.6320474777448,159.2910052910053
802.9333333333333,148.06360946745562,177.6320474777448,159.2910052910053,,161.5
148.06360946745562,177.6320474777448,159.2910052910053,,161.5,114.675
159.2910052910053,,161.5,114.675,,132.13513513513513
161.5,114.675,,132.13513513513513,,112.00892857142857
114.675,,132.13513513513513,,112.00892857142857,126.5589970501475
,132.13513513513513,,112.00892857142857,126.5589970501475,104.99539877300613
132.13513513513513,,112.00892857142857,126.5589970501475,104.99539877300613,35.82222222222222
,112.00892857142857,126.5589970501475,104.99539877300613,35.82222222222222,87.18032786885246
112.00892857142857,126.5589970501475,104.99539877300613,35.82222222222222,87.18032786885246,23.552870090634443
126.5589970501475,104.99539877300613,35.82222222222222,87.18032786885246,23.552870090634443,40.781893004115226
104.99539877300613,35.82222222222222,87.18032786885246,23.552870090634443,40.781893004115226,48.67275494672755
35.82222222222222,87.18032786885246,23.552870090634443,40.781893004115226,48.67275494672755,115.30473372781066
87.18032786885246,23.552870090634443,40.781893004115226,48.67275494672755,115.30473372781066,127.28171091445428
23.552870090634443,40.781893004115226,48.67275494672755,115.30473372781066,127.28171091445428,1071.0505200594353
40.781893004115226,48.67275494672755,115.30473372781066,127.28171091445428,1071.0505200594353,240.93639053254438
48.67275494672755,115.30473372781066,127.28171091445428,1071.0505200594353,240.93639053254438,145.80029585798817
115.30473372781066,127.28171091445428,1071.0505200594353,240.93639053254438,145.80029585798817,145.448224852071
127.28171091445428,1071.0505200594353,240.93639053254438,145.80029585798817,145.448224852071,110.88724035608308
1071.0505200594353,240.93639053254438,145.80029585798817,145.448224852071,110.88724035608308,38.31804733727811
240.93639053254438,145.80029585798817,145.448224852071,110.88724035608308,38.31804733727811,33.960059171597635
145.80029585798817,145.448224852071,110.88724035608308,38.31804733727811,33.960059171597635,40.678994082840234
145.448224852071,110.88724035608308,38.31804733727811,33.960059171597635,40.678994082840234,27.54357459379616
110.88724035608308,38.31804733727811,33.960059171597635,40.678994082840234,27.54357459379616,41.17109144542773
38.31804733727811,33.960059171597635,40.678994082840234,27.54357459379616,41.17109144542773,27.757754800590842
33.960059171597635,40.678994082840234,27.54357459379616,41.17109144542773,27.757754800590842,42.602658788774
40.678994082840234,27.54357459379616,41.17109144542773,27.757754800590842,42.602658788774,27.077037037037037
27.54357459379616,41.17109144542773,27.757754800590842,42.602658788774,27.077037037037037,85.46005917159763
41.17109144542773,27.757754800590842,42.602658788774,27.077037037037037,85.46005917159763,141.41013824884791
27.757754800590842,42.602658788774,27.077037037037037,85.46005917159763,141.41013824884791,65.17899408284023
42.602658788774,27.077037037037037,85.46005917159763,141.41013824884791,65.17899408284023,25.748892171344167
27.077037037037037,85.46005917159763,141.41013824884791,65.17899408284023,25.748892171344167,40.6405325443787
85.46005917159763,141.41013824884791,65.17899408284023,25.748892171344167,40.6405325443787,23.862222222222222
141.41013824884791,65.17899408284023,25.748892171344167,40.6405325443787,23.862222222222222,23.842962962962964
65.17899408284023,25.748892171344167,40.6405325443787,23.862222222222222,23.842962962962964,41.373333333333335
25.748892171344167,40.6405325443787,23.862222222222222,23.842962962962964,41.373333333333335,34.85333333333333
40.6405325443787,23.862222222222222,23.842962962962964,41.373333333333335,34.85333333333333,114.67307692307692
23.862222222222222,23.842962962962964,41.373333333333335,34.85333333333333,114.67307692307692,113.56444444444445
23.842962962962964,41.373333333333335,34.85333333333333,114.67307692307692,113.56444444444445,132.7985185185185
41.373333333333335,34.85333333333333,114.67307692307692,113.56444444444445,132.7985185185185,111.16543574593796
34.85333333333333,114.67307692307692,113.56444444444445,132.7985185185185,111.16543574593796,127.18343195266272
114.67307692307692,113.56444444444445,132.7985185185185,111.16543574593796,127.18343195266272,118.40384615384616
113.56444444444445,132.7985185185185,111.16543574593796,127.18343195266272,118.40384615384616,66.72808320950966
132.7985185185185,111.16543574593796,127.18343195266272,118.40384615384616,66.72808320950966,52.102373887240354
111.16543574593796,127.18343195266272,118.40384615384616,66.72808320950966,52.102373887240354,57.05786350148368
127.18343195266272,118.40384615384616,66.72808320950966,52.102373887240354,57.05786350148368,37.02958579881657
118.40384615384616,66.72808320950966,52.102373887240354,57.05786350148368,37.02958579881657,35.107669616519175
66.72808320950966,52.102373887240354,57.05786350148368,37.02958579881657,35.107669616519175,27.685376661742986
52.102373887240354,57.05786350148368,37.02958579881657,35.107669616519175,27.685376661742986,44.103550295857985
57.05786350148368,37.02958579881657,35.107669616519175,27.685376661742986,44.103550295857985,28.068047337278106
37.02958579881657,35.107669616519175,27.685376661742986,44.103550295857985,28.068047337278106,28.03560830860534
35.107669616519175,27.685376661742986,44.103550295857985,28.068047337278106,28.03560830860534,104.70118343195266
27.685376661742986,44.103550295857985,28.068047337278106,28.03560830860534,104.70118343195266,158.31710914454277
44.103550295857985,28.068047337278106,28.03560830860534,104.70118343195266,158.31710914454277,62.42455621301775
28.068047337278106,28.03560830860534,104.70118343195266,158.31710914454277,62.42455621301775,44.25613496932515
28.03560830860534,104.70118343195266,158.31710914454277,62.42455621301775,44.25613496932515,24.204444444444444
104.70118343195266,158.31710914454277,62.42455621301775,44.25613496932515,24.204444444444444,40.062222222222225
158.31710914454277,62.42455621301775,44.25613496932515,24.204444444444444,40.062222222222225,24.142011834319526
62.42455621301775,44.25613496932515,24.204444444444444,40.062222222222225,24.142011834319526,32.41010401188707
44.25613496932515,24.204444444444444,40.062222222222225,24.142011834319526,32.41010401188707,35.837037037037035
24.204444444444444,40.062222222222225,24.142011834319526,32.41010401188707,35.837037037037035,80.92592592592592
40.062222222222225,24.142011834319526,32.41010401188707,35.837037037037035,80.92592592592592,135.1851851851852
24.142011834319526,32.41010401188707,35.837037037037035,80.92592592592592,135.1851851851852,270.83456425406206
32.41010401188707,35.837037037037035,80.92592592592592,135.1851851851852,270.83456425406206,763.0887573964498
35.837037037037035,80.92592592592592,135.1851851851852,270.83456425406206,763.0887573964498,240.13967310549776
